passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount	tpep_pickup_datetime_day	tpep_pickup_datetime_month	tpep_pickup_datetime_year	tpep_pickup_datetime_hour	tpep_pickup_datetime_minute	tpep_dropoff_datetime_day	tpep_dropoff_datetime_month	tpep_dropoff_datetime_year	tpep_dropoff_datetime_hour	tpep_dropoff_datetime_minute
1	1.2	1	N	1	7.5	0	0.5	1.5	0	0.3	9.8	13	5	2017	14	2	13	5	2017	14	11
2	0.79	1	N	1	5	0	0.5	0	0	0.3	5.8	22	7	2017	8	51	22	7	2017	8	55
1	1.84	1	N	1	7.5	0.5	0.5	2	0	0.3	10.8	17	4	2017	23	31	17	4	2017	23	36
2	2.28	1	N	1	9.5	0.5	0.5	2.16	0	0.3	12.96	1	6	2017	23	36	1	6	2017	23	45
1	7.42	1	N	1	30	0.5	0.5	7.82	0	0.3	39.12	18	11	2017	20	55	18	11	2017	21	39
1	0.85	1	N	2	4.5	0	0.5	0	0	0.3	5.3	25	3	2017	9	51	25	3	2017	9	55
3	1.18	1	N	2	7	0.5	0.5	0	0	0.3	8.3	17	4	2017	20	18	17	4	2017	20	26
1	3.1	1	N	1	14.5	0	0.5	2	0	0.3	17.3	18	3	2017	13	24	18	3	2017	13	44
2	0.97	1	N	1	5	0.5	0.5	1	0	0.3	7.3	20	2	2017	23	29	20	2	2017	23	33
1	1.15	1	N	2	9.5	0	0.5	0	0	0.3	10.3	22	10	2017	10	58	22	10	2017	11	11
2	0.2	1	N	1	3	0	0.5	0.75	0	0.3	4.55	28	4	2017	14	38	28	4	2017	14	39
1	7.5	1	N	1	22.5	0	0.5	2	0	0.3	25.3	25	3	2017	7	55	25	3	2017	8	8
4	1.22	1	N	1	6.5	0	0.5	1.46	0	0.3	8.76	9	12	2017	12	50	9	12	2017	12	56
1	1.09	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96	4	9	2017	1	26	4	9	2017	1	35
1	0.74	1	N	2	6	0.5	0.5	0	0	0.3	7.3	1	12	2017	21	45	1	12	2017	21	52
1	3.3	1	N	1	14.5	0.5	0.5	4.7	0	0.3	20.5	14	5	2017	2	25	14	5	2017	2	40
1	1.56	1	N	1	14.5	0	0.5	3.06	0	0.3	18.36	10	11	2017	13	42	10	11	2017	14	5
2	1.43	1	N	1	8	1	0.5	2	0	0.3	11.8	29	3	2017	17	4	29	3	2017	17	14
1	3.5	1	N	1	13	1	0.5	2	0	0.3	16.8	3	5	2017	19	52	3	5	2017	20	3
2	5.13	1	N	1	25	0	0.5	0	0	0.3	25.8	10	4	2017	14	16	10	4	2017	14	51
3	2.18	1	N	1	8	0.5	0.5	1	0	0.3	10.3	11	8	2017	1	15	11	8	2017	1	21
1	1.7	1	N	1	9.5	1	0.5	1	0	0.3	12.3	13	1	2017	19	23	13	1	2017	19	35
1	0.67	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36	23	1	2017	10	18	23	1	2017	10	22
1	2.24	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96	11	4	2017	8	42	11	4	2017	8	59
2	3.7	1	N	1	14.5	0.5	0.5	3.15	0	0.3	18.95	12	1	2017	23	4	12	1	2017	23	21
1	1.31	1	N	1	7	1	0.5	1.5	0	0.3	10.3	31	8	2017	17	1	31	8	2017	17	9
5	0.39	1	N	1	4	0	0.5	1.2	0	0.3	6	19	2	2017	19	43	19	2	2017	19	46
2	1.52	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96	13	9	2017	23	52	13	9	2017	23	58
1	1.3	1	N	2	7	1	0.5	0	0	0.3	8.8	6	2	2017	17	41	6	2	2017	17	48
1	2.46	1	N	1	14.5	1	0.5	3.26	0	0.3	19.56	24	10	2017	18	49	24	10	2017	19	10
3	3.1	1	N	2	20	0	0.5	0	0	0.3	20.8	25	1	2017	11	3	25	1	2017	11	34
1	2.02	1	N	1	9.5	0	0.5	2.58	0	0.3	12.88	6	6	2017	15	16	6	6	2017	15	28
1	4.2	1	N	2	14	0.5	0.5	0	0	0.3	15.3	27	10	2017	4	14	27	10	2017	4	27
1	10.95	1	N	1	31.5	0	0.5	7.57	5.54	0.3	45.41	3	2	2017	11	28	3	2	2017	11	53
1	7.1	1	N	2	25	0.5	0.5	0	0	0.3	26.3	7	1	2017	2	35	7	1	2017	3	3
2	3.3	1	N	2	14.5	1	0.5	0	0	0.3	16.3	13	3	2017	19	52	13	3	2017	20	9
5	1.95	1	N	2	12.5	0	0.5	0	0	0.3	13.3	17	7	2017	9	2	17	7	2017	9	19
4	1.35	1	N	1	9	0	0.5	2.45	0	0.3	12.25	9	6	2017	12	11	9	6	2017	12	23
1	5	1	N	2	16	0	0.5	0	0	0.3	16.8	23	4	2017	9	50	23	4	2017	10	1
1	2.74	1	N	1	15.5	0.5	0.5	1	0	0.3	17.8	11	5	2017	20	9	11	5	2017	20	32
1	1.71	1	N	1	9.5	0	0.5	2.06	0	0.3	12.36	21	7	2017	14	37	21	7	2017	14	49
1	16.1	2	N	1	52	0	0.5	11.7	5.76	0.3	70.26	20	6	2017	14	36	20	6	2017	15	30
1	0.6	1	N	1	4.5	0.5	0.5	1.45	0	0.3	7.25	25	4	2017	2	21	25	4	2017	2	23
1	4.87	1	N	1	16.5	0.5	0.5	3.56	0	0.3	21.36	21	2	2017	20	36	21	2	2017	20	55
1	1	1	N	1	6	0	0.5	1.36	0	0.3	8.16	1	10	2017	14	10	1	10	2017	14	15
2	17.31	2	N	1	52	0	0.5	5	5.76	0.3	63.56	2	4	2017	19	48	2	4	2017	21	4
1	5.5	1	N	1	20	0.5	0.5	2.13	0	0.3	23.43	28	11	2017	22	27	28	11	2017	22	48
1	2.8	1	N	1	13.5	0	0.5	2.85	0	0.3	17.15	15	2	2017	9	54	15	2	2017	10	12
2	1.23	1	N	1	5.5	0	0.5	0	0	0.3	6.3	30	7	2017	7	52	30	7	2017	7	56
5	1.28	1	N	2	8	1	0.5	0	0	0.3	9.8	6	4	2017	16	7	6	4	2017	16	18
1	2.61	1	N	1	13	0	0.5	3.45	0	0.3	17.25	30	1	2017	8	8	30	1	2017	8	25
2	2.84	1	N	1	16	0	0.5	2	0	0.3	18.8	1	6	2017	12	32	1	6	2017	12	55
1	2	1	N	2	13	0	0.5	0	0	0.3	13.8	27	9	2017	13	56	27	9	2017	14	15
1	4.6	1	N	1	16	0.5	0.5	3	0	0.3	20.3	21	1	2017	2	16	21	1	2017	2	30
1	1.09	1	N	2	6.5	0	0.5	0	0	0.3	7.3	22	10	2017	14	36	22	10	2017	14	43
2	4.13	1	N	2	14.5	0.5	0.5	0	0	0.3	15.8	21	7	2017	1	51	21	7	2017	2	4
1	1.05	1	N	1	6.5	0.5	0.5	1.95	0	0.3	9.75	10	5	2017	20	19	10	5	2017	20	25
1	1.5	1	N	1	7	0	0.5	1.17	0	0.3	8.97	23	8	2017	9	30	23	8	2017	9	37
1	0.94	1	N	2	7.5	0	0.5	0	0	0.3	8.3	26	10	2017	15	21	26	10	2017	15	30
1	9.38	1	N	2	28.5	0	0.5	0	0	0.3	29.3	20	8	2017	12	54	20	8	2017	13	18
1	20.8	2	N	2	52	0	0.5	0	5.76	0.3	58.56	30	4	2017	16	38	30	4	2017	17	45
1	2.4	1	N	2	11	0	0.5	0	0	0.3	11.8	28	2	2017	12	11	28	2	2017	12	28
1	0.75	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	26	3	2017	11	13	26	3	2017	11	18
3	1.85	1	N	1	8	0.5	0.5	1	0	0.3	10.3	14	7	2017	0	47	14	7	2017	0	55
1	2.2	1	N	1	12.5	1	0.5	2.85	0	0.3	17.15	21	2	2017	19	37	21	2	2017	19	55
1	0.6	1	N	2	4.5	0	0.5	0	0	0.3	5.3	18	11	2017	10	31	18	11	2017	10	34
1	9.9	1	N	1	28	0	0.5	8.6	0	0.3	37.4	6	10	2017	6	20	6	10	2017	6	41
6	1.94	1	N	2	14	0.5	0.5	0	0	0.3	15.3	3	3	2017	22	9	3	3	2017	22	31
2	0.7	1	N	1	5	0.5	0.5	1.25	0	0.3	7.55	14	4	2017	21	9	14	4	2017	21	14
1	6.78	1	N	2	26	1	0.5	0	0	0.3	27.8	13	12	2017	17	57	13	12	2017	18	33
1	4.6	1	N	1	16.5	0.5	0.5	3.55	0	0.3	21.35	6	3	2017	22	30	6	3	2017	22	47
2	3.1	1	N	1	25	0	0.5	2.5	0	0.3	28.3	7	2	2017	11	35	7	2	2017	12	18
1	3.2	1	N	1	18.5	0	0.5	2.47	0	0.3	21.77	6	9	2017	14	25	6	9	2017	14	52
1	1.6	1	N	1	9	0	0.5	1.47	0	0.3	11.27	3	12	2017	14	4	3	12	2017	14	15
1	4.6	1	N	2	16	0.5	0.5	0	0	0.3	17.3	9	9	2017	1	46	9	9	2017	2	1
5	1.77	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76	19	11	2017	0	26	19	11	2017	0	35
2	2.37	1	N	1	11	0	0.5	1.18	0	0.3	17.93	7	5	2017	12	14	7	5	2017	12	28
1	1.12	1	N	1	7	1	0.5	1.32	0	0.3	10.12	2	10	2017	19	24	2	10	2017	19	31
1	21.2	2	N	1	52	0	0.5	14.6	5.76	0.3	73.16	16	4	2017	16	47	16	4	2017	17	43
2	0.6	1	N	2	5	0	0.5	0	0	0.3	5.8	29	3	2017	15	3	29	3	2017	15	8
1	1.7	1	N	1	9	1	0.5	2.16	0	0.3	12.96	24	1	2017	19	25	24	1	2017	19	35
1	0.7	1	N	2	18	0	0.5	0	0	0.3	18.8	25	1	2017	13	4	25	1	2017	13	35
1	1.18	1	N	2	6.5	0	0.5	0	0	0.3	7.3	10	12	2017	8	16	10	12	2017	8	21
5	1.92	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16	20	8	2017	19	49	20	8	2017	19	58
2	0.7	1	N	2	5	0	0.5	0	0	0.3	5.8	8	1	2017	11	54	8	1	2017	12	0
1	3.02	1	N	2	12.5	0	0.5	0	0	0.3	13.3	19	6	2017	6	40	19	6	2017	6	54
1	2.65	1	N	2	10	0.5	0.5	0	0	0.3	11.3	24	5	2017	4	23	24	5	2017	4	32
1	0.9	1	N	1	6.5	1	0.5	1.66	0	0.3	9.96	12	5	2017	19	10	12	5	2017	19	17
2	0.58	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8	23	10	2017	21	50	23	10	2017	21	54
3	6.18	1	N	2	21	0	0.5	0	0	0.3	21.8	15	4	2017	17	34	15	4	2017	17	54
1	2.24	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76	25	6	2017	3	57	25	6	2017	4	4
1	18.6	2	N	2	52	0	0.5	0	5.76	0.3	58.56	10	4	2017	8	38	10	4	2017	9	17
1	0.27	1	N	1	3.5	1	0.5	0.5	0	0.3	5.8	13	7	2017	19	23	13	7	2017	19	24
2	1.71	1	N	1	10.5	0	0.5	0	0	0.3	11.3	6	9	2017	9	49	6	9	2017	10	3
1	1.32	1	N	1	6.5	0	0.5	2.19	0	0.3	9.49	4	10	2017	7	12	4	10	2017	7	17
1	1.1	1	N	2	6	0	0.5	0	0	0.3	6.8	17	3	2017	14	3	17	3	2017	14	8
1	1.33	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8	8	9	2017	22	38	8	9	2017	22	48
1	3.8	1	N	1	14	0.5	0.5	3.05	0	0.3	18.35	15	1	2017	19	50	15	1	2017	20	6
1	2.2	1	N	1	11.5	1	0.5	2	0	0.3	15.3	13	3	2017	19	13	13	3	2017	19	29
1	5.87	1	N	2	18.5	0	0.5	0	0	0.3	19.3	16	12	2017	9	23	16	12	2017	9	37
1	19	2	N	1	52	4.5	0.5	15.76	5.76	0.3	78.82	5	7	2017	16	47	5	7	2017	17	41
1	0	1	N	4	2.5	0	0.5	0	0	0.3	3.3	1	7	2017	11	48	1	7	2017	11	48
1	1.3	1	N	2	7.5	0	0.5	0	0	0.3	8.3	20	10	2017	9	50	20	10	2017	9	58
1	3.36	1	N	1	14.5	0.5	0.5	1	0	0.3	16.8	3	10	2017	20	41	3	10	2017	21	0
1	13.3	1	N	1	38.5	0	0.5	9	5.76	0.3	54.06	14	7	2017	14	18	14	7	2017	14	48
1	6.47	1	N	1	25	0	0.5	5.16	0	0.3	30.96	6	12	2017	13	35	6	12	2017	14	3
3	1	1	N	2	7	0.5	0.5	0	0	0.3	8.3	29	3	2017	22	37	29	3	2017	22	45
1	0.98	1	N	2	6	0.5	0.5	0	0	0.3	7.3	14	1	2017	21	48	14	1	2017	21	54
1	1.9	1	N	1	10	0.5	0.5	2.25	0	0.3	13.55	15	4	2017	0	15	15	4	2017	0	27
1	1.7	1	N	1	9	0.5	0.5	2.05	0	0.3	12.35	4	4	2017	20	26	4	4	2017	20	36
2	1.7	1	N	1	10.5	0	0.5	2.26	0	0.3	13.56	17	2	2017	15	47	17	2	2017	16	2
1	2.17	1	N	2	11.5	0.5	0.5	0	0	0.3	12.8	3	8	2017	20	12	3	8	2017	20	28
2	9.31	1	N	1	28	1	0.5	10.67	5.76	0.3	46.23	20	6	2017	18	54	20	6	2017	19	16
1	2.17	1	N	2	8.5	0	0.5	0	0	0.3	9.3	22	9	2017	15	42	22	9	2017	15	49
1	0.97	1	N	1	6	0	0.5	1.7	0	0.3	8.5	20	2	2017	16	10	20	2	2017	16	16
2	1.41	1	N	1	11	0	0.5	2.36	0	0.3	14.16	6	11	2017	15	12	6	11	2017	15	28
6	0.32	1	N	1	4	0	0.5	1.2	0	0.3	6	23	3	2017	8	31	23	3	2017	8	34
2	21.1	2	N	1	52	4.5	0.5	8	5.76	0.3	71.06	20	4	2017	19	54	20	4	2017	20	47
2	0.7	1	N	2	5	0	0.5	0	0	0.3	5.8	25	2	2017	18	20	25	2	2017	18	25
1	6.1	1	N	1	21.5	0.5	0.5	4.55	0	0.3	27.35	15	5	2017	23	59	16	5	2017	0	22
1	3.2	1	N	1	17	0.5	0.5	3.65	0	0.3	21.95	19	5	2017	19	59	19	5	2017	20	23
2	0.9	1	N	1	8	0	0.5	2.2	0	0.3	11	4	5	2017	15	45	4	5	2017	15	56
1	1.87	1	N	1	11.5	0	0.5	2	0	0.3	14.3	13	1	2017	15	22	13	1	2017	15	39
1	1.98	1	N	1	8.5	0.5	0.5	2.45	0	0.3	12.25	8	10	2017	3	39	8	10	2017	3	46
2	0.7	1	N	2	8	0	0.5	0	0	0.3	8.8	19	12	2017	8	23	19	12	2017	8	34
2	5.1	1	N	1	23	0	0.5	4.75	0	0.3	28.55	20	5	2017	14	32	20	5	2017	15	5
1	0.74	1	N	1	5	0	0.5	1.16	0	0.3	6.96	25	1	2017	8	52	25	1	2017	8	56
3	1.88	1	N	1	9	0	0.5	1.96	0	0.3	11.76	31	8	2017	9	9	31	8	2017	9	19
2	0.52	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8	2	10	2017	1	1	2	10	2017	1	5
1	21.6	2	N	1	52	4.5	0.5	5	5.54	0.3	67.84	3	1	2017	17	6	3	1	2017	18	11
1	6.25	1	N	1	22	0.5	0.5	6.99	0	0.3	30.29	28	7	2017	4	46	28	7	2017	5	10
1	2.22	1	N	1	13.5	0	0.5	4.29	0	0.3	18.59	10	5	2017	9	7	10	5	2017	9	27
1	1.72	1	N	2	9	1	0.5	0	0	0.3	10.8	13	2	2017	19	43	13	2	2017	19	54
1	0.7	1	N	1	4	0.5	0.5	1.06	0	0.3	6.36	30	10	2017	21	41	30	10	2017	21	43
1	1.7	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8	18	8	2017	0	22	18	8	2017	0	34
1	6.16	1	N	2	23	0.5	0.5	0	0	0.3	24.3	23	3	2017	2	8	23	3	2017	2	35
1	0.44	1	N	2	5	0	0.5	0	0	0.3	5.8	15	11	2017	11	32	15	11	2017	11	37
1	0.3	1	N	2	3.5	0	0.5	0	0	0.3	4.3	29	4	2017	10	4	29	4	2017	10	6
1	1.49	1	N	1	6	0	0.5	0.68	0	0.3	7.48	1	1	2017	14	12	1	1	2017	14	16
1	1.1	1	N	1	7.5	0	0.5	2.05	0	0.3	10.35	9	10	2017	13	48	9	10	2017	13	57
1	1.56	1	N	1	8	0	0.5	1.76	0	0.3	10.56	13	4	2017	14	57	13	4	2017	15	6
2	1.39	1	N	2	8	0	0.5	0	0	0.3	8.8	16	1	2017	19	54	16	1	2017	20	3
1	7.2	1	N	2	21.5	0.5	0.5	0	0	0.3	22.8	25	5	2017	3	0	25	5	2017	3	15
2	0.8	1	N	2	6	0	0.5	0	0	0.3	6.8	25	3	2017	17	29	25	3	2017	17	36
1	1.2	1	N	1	7	0.5	0.5	1	0	0.3	9.3	30	12	2017	21	58	30	12	2017	22	5
2	2.55	1	N	1	9	0	0.5	1.96	0	0.3	11.76	7	5	2017	16	53	7	5	2017	17	0
1	2.13	1	N	1	10.5	0.5	0.5	3.54	0	0.3	15.34	17	8	2017	23	12	17	8	2017	23	24
1	1.1	1	N	1	9.5	0	0.5	3	0	0.3	13.3	22	11	2017	15	35	22	11	2017	15	49
4	1.99	1	N	1	10	1	0.5	2.36	0	0.3	14.16	24	2	2017	17	46	24	2	2017	17	58
2	2.5	1	N	2	13	0	0.5	0	0	0.3	13.8	16	8	2017	10	20	16	8	2017	10	38
1	1.43	1	N	2	9.5	1	0.5	0	0	0.3	11.3	7	2	2017	17	33	7	2	2017	17	47
1	1.7	1	N	1	8	0	0.5	1.75	0	0.3	10.55	8	9	2017	10	4	8	9	2017	10	11
1	17.97	2	N	1	52	0	0.5	0	5.76	0.3	58.56	14	12	2017	15	30	14	12	2017	16	54
5	5.07	1	N	1	16.5	0	0.5	5.19	0	0.3	22.49	1	1	2017	10	36	1	1	2017	10	50
1	1.1	1	N	1	10	0	0.5	2.7	0	0.3	13.5	30	11	2017	11	36	30	11	2017	11	50
5	0.74	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96	14	6	2017	9	46	14	6	2017	9	56
1	2.2	1	N	2	13	1	0.5	0	0	0.3	14.8	21	8	2017	18	50	21	8	2017	19	9
1	1.01	1	N	1	9.5	0	0.5	2.06	0	0.3	12.36	25	6	2017	14	19	25	6	2017	14	33
1	9.6	1	N	1	28	0	0.5	5.75	0	0.3	34.55	16	7	2017	15	15	16	7	2017	15	35
1	1.9	1	N	1	11	0	0.5	2.36	0	0.3	14.16	24	4	2017	12	23	24	4	2017	12	37
1	5.2	1	N	2	19	0.5	0.5	0	0	0.3	20.3	7	1	2017	23	59	8	1	2017	0	21
1	1.1	1	N	2	6	0.5	0.5	0	0	0.3	7.3	7	5	2017	23	40	7	5	2017	23	45
1	2.07	1	N	1	13.5	0	0.5	2.86	0	0.3	17.16	31	7	2017	9	2	31	7	2017	9	21
1	1.3	1	N	1	6.5	0.5	0.5	1	0	0.3	8.8	15	3	2017	20	24	15	3	2017	20	31
1	8.7	1	N	1	27	0	0.5	5	5.76	0.3	38.56	3	10	2017	14	2	3	10	2017	14	26
1	0.5	1	N	1	3.5	0	0.5	1.25	0	0.3	5.55	25	12	2017	11	40	25	12	2017	11	42
1	1.2	1	N	4	7.5	0	0.5	0	0	0.3	8.3	25	10	2017	14	47	25	10	2017	14	57
1	0.7	1	N	2	6	0	0.5	0	0	0.3	6.8	17	10	2017	10	26	17	10	2017	10	33
1	5.93	1	N	1	20.5	0.5	0.5	5.45	0	0.3	27.25	9	4	2017	5	23	9	4	2017	5	43
1	0.76	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	21	12	2017	14	56	21	12	2017	15	2
1	1.9	1	N	1	9	0.5	0.5	2.55	0	0.3	12.85	5	4	2017	21	49	5	4	2017	21	59
2	1.22	1	N	2	7.5	0	0.5	0	0	0.3	8.3	24	12	2017	15	38	24	12	2017	15	46
1	5.42	1	N	1	17.5	0.5	0.5	2	0	0.3	20.8	3	1	2017	21	59	3	1	2017	22	13
2	1.6	1	N	1	7.5	0	0.5	1.65	0	0.3	9.95	22	7	2017	11	30	22	7	2017	11	37
1	1	1	N	1	5	1	0.5	1.7	0	0.3	8.5	11	8	2017	17	30	11	8	2017	17	33
1	4.4	1	N	4	21.5	1	0.5	0	0	0.3	23.3	1	11	2017	17	0	1	11	2017	17	30
2	1.5	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15	10	9	2017	15	17	10	9	2017	15	28
3	7.51	1	N	1	25.5	0	0.5	0	0	0.3	26.3	8	10	2017	12	3	8	10	2017	12	28
2	3.82	1	N	1	16	0	0.5	3.36	0	0.3	20.16	27	6	2017	7	2	27	6	2017	7	20
1	1.72	1	N	2	12	0	0.5	0	0	0.3	12.8	10	11	2017	16	27	10	11	2017	16	44
1	1.34	1	N	1	7	0.5	0.5	2	0	0.3	10.3	15	2	2017	21	45	15	2	2017	21	51
3	1.3	1	N	1	8	0.5	0.5	2.75	0	0.3	12.05	11	9	2017	19	29	11	9	2017	19	38
2	2.62	1	N	1	12.5	0.5	0.5	2.76	0	0.3	16.56	23	5	2017	20	41	23	5	2017	20	56
5	1.56	1	N	1	7	0.5	0.5	1.24	0	0.3	9.54	19	9	2017	0	28	19	9	2017	0	35
2	0.4	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8	23	3	2017	22	39	23	3	2017	22	41
1	1.4	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15	13	10	2017	23	18	13	10	2017	23	27
1	3.7	1	N	2	13.5	0.5	0.5	0	0	0.3	14.8	5	11	2017	1	24	5	11	2017	1	39
1	1.3	1	N	2	9.5	1	0.5	0	0	0.3	11.3	9	5	2017	16	31	9	5	2017	16	44
1	2.4	1	N	1	10.5	0	0.5	1	0	0.3	12.3	27	11	2017	7	34	27	11	2017	7	46
1	1.9	1	N	1	8.5	0.5	0.5	1.2	0	0.3	11	19	3	2017	0	23	19	3	2017	0	32
1	0	5	N	1	46	0	0.5	5	0	0.3	51.8	17	11	2017	0	10	17	11	2017	0	10
1	0.99	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96	6	5	2017	9	56	6	5	2017	10	5
1	1.65	1	N	2	9	0	0.5	0	0	0.3	9.8	18	2	2017	14	3	18	2	2017	14	13
6	0.85	1	N	2	8	0	0.5	0	0	0.3	8.8	17	9	2017	12	4	17	9	2017	12	14
1	5.8	1	N	1	18	0	0.5	4	0	0.3	22.8	16	1	2017	12	32	16	1	2017	12	44
1	0.5	1	N	2	7.5	1	0.5	0	0	0.3	9.3	9	11	2017	17	52	9	11	2017	18	3
1	1.58	1	N	1	8	0	0.5	2	0	0.3	10.8	30	6	2017	7	21	30	6	2017	7	30
1	0.39	1	N	1	5	1	0.5	1.7	0	0.3	8.5	27	4	2017	17	54	27	4	2017	17	59
2	0.9	1	N	1	6.5	1	0.5	1.65	0	0.3	9.95	13	4	2017	18	14	13	4	2017	18	21
1	0.75	1	N	2	7	0.5	0.5	0	0	0.3	8.3	4	3	2017	0	24	4	3	2017	0	32
5	1.04	1	N	1	5	0.5	0.5	1.26	0	0.3	7.56	19	4	2017	2	54	19	4	2017	2	58
2	4.73	1	N	2	21.5	1	0.5	0	0	0.3	23.3	17	8	2017	17	58	17	8	2017	18	28
1	0.54	1	N	1	9	0	0.5	1.96	0	0.3	11.76	15	11	2017	8	39	15	11	2017	8	52
1	4.4	1	N	1	26	0.5	0.5	12	0	0.3	39.3	5	8	2017	3	48	5	8	2017	4	25
1	0.52	1	N	1	6	0	0.5	0.7	0	0.3	7.5	7	8	2017	8	26	7	8	2017	8	33
1	0.9	1	N	1	5.5	1	0.5	1.45	0	0.3	8.75	15	5	2017	17	25	15	5	2017	17	30
2	2.7	1	N	2	14	0	0.5	0	0	0.3	14.8	25	10	2017	7	57	25	10	2017	8	17
1	0.95	1	N	1	8	1	0.5	2.45	0	0.3	12.25	7	8	2017	18	20	7	8	2017	18	30
2	1.1	1	N	1	9	0	0.5	1.95	0	0.3	11.75	12	1	2017	12	8	12	1	2017	12	20
1	0.77	1	N	1	7	0	0.5	1.95	0	0.3	9.75	23	9	2017	19	39	23	9	2017	19	47
2	0.58	1	N	1	4.5	0	0.5	0	0	0.3	5.3	12	10	2017	9	29	12	10	2017	9	32
1	9.1	1	N	1	27	0.5	0.5	6.8	5.76	0.3	40.86	1	5	2017	4	18	1	5	2017	4	36
2	1.38	1	N	2	7	0.5	0.5	0	0	0.3	8.3	30	1	2017	23	16	30	1	2017	23	23
5	1.1	1	N	1	6	0.5	0.5	3	0	0.3	10.3	11	6	2017	1	8	11	6	2017	1	13
1	0.2	1	N	2	5	1	0.5	0	0	0.3	6.8	11	7	2017	16	30	11	7	2017	16	35
1	1.19	1	N	1	5.5	0.5	0.5	1	0	0.3	7.8	20	6	2017	21	15	20	6	2017	21	20
1	1.96	1	N	1	9	0	0.5	1.96	0	0.3	11.76	25	4	2017	7	37	25	4	2017	7	47
1	1.6	1	N	1	10	0	0.5	2.15	0	0.3	12.95	7	11	2017	19	20	7	11	2017	19	34
1	11.2	1	N	1	33.5	0.5	0.5	7	5.76	0.3	47.56	29	5	2017	23	26	29	5	2017	23	55
5	12.94	1	N	1	42.5	0	0.5	5.5	5.76	0.3	54.56	27	11	2017	10	21	27	11	2017	11	3
2	2.62	1	N	1	10	0	0.5	2.16	0	0.3	12.96	23	7	2017	13	31	23	7	2017	13	40
1	3.44	1	N	2	14.5	0	0.5	0	0	0.3	15.3	15	7	2017	16	12	15	7	2017	16	28
1	0.79	1	N	1	5.5	0	0.5	0.02	0	0.3	6.32	29	5	2017	14	49	29	5	2017	14	54
4	0.47	1	N	2	4	0	0.5	0	0	0.3	4.8	16	4	2017	8	45	16	4	2017	8	47
1	1.7	1	N	1	12.5	0	0.5	2.65	0	0.3	15.95	29	6	2017	13	46	29	6	2017	14	5
3	0.9	1	N	1	9.5	1	0.5	2.25	0	0.3	13.55	18	1	2017	18	47	18	1	2017	19	1
1	1.03	1	N	1	5	0	0.5	1.16	0	0.3	6.96	8	1	2017	15	52	8	1	2017	15	56
1	1.5	1	N	2	8	0	0.5	0	0	0.3	8.8	9	12	2017	10	35	9	12	2017	10	44
1	1.45	1	N	1	9	0.5	0.5	2.58	0	0.3	12.88	17	10	2017	22	18	17	10	2017	22	30
1	1.78	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96	15	11	2017	11	2	15	11	2017	11	20
3	0.86	1	N	2	5	0.5	0.5	0	0	0.3	6.3	4	6	2017	5	41	4	6	2017	5	45
1	4.75	1	N	1	19	0	0.5	4.95	0	0.3	24.75	3	4	2017	12	26	3	4	2017	12	49
1	2.7	1	N	2	12	0	0.5	0	0	0.3	12.8	29	9	2017	6	43	29	9	2017	6	57
2	3.66	1	N	1	15.5	0	0.5	2.44	0	0.3	18.74	8	4	2017	17	30	8	4	2017	17	49
1	3.28	1	N	2	14	1	0.5	0	0	0.3	15.8	13	10	2017	19	42	13	10	2017	19	59
2	0	2	N	1	52	0	0.5	16.56	13.45	0.3	82.81	25	12	2017	22	1	25	12	2017	22	1
1	0.86	1	N	1	8	0	0.5	1	0	0.3	9.8	17	1	2017	9	5	17	1	2017	9	16
1	1.25	1	N	2	6.5	1	0.5	0	0	0.3	8.3	8	5	2017	19	6	8	5	2017	19	13
1	0.87	1	N	1	6	0	0.5	0	0	0.3	6.8	20	1	2017	8	56	20	1	2017	9	3
1	1	1	N	1	6	0	0.5	1.7	0	0.3	8.5	26	2	2017	18	15	26	2	2017	18	21
1	3.4	1	N	1	23.5	0	0.5	1	0	0.3	25.3	18	5	2017	15	31	18	5	2017	16	9
1	10.5	1	N	1	29	0	0.5	4.2	0	0.3	34	5	2	2017	8	8	5	2	2017	8	23
1	3.2	1	N	2	17.5	0	0.5	0	0	0.3	18.3	18	2	2017	11	44	18	2	2017	12	10
